,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
654,3697.965773003691,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,0.9999999850988388,21.54911662645768,7.554310124074497
655,10836.21017551274,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
656,10836.210686367578,1.4901161193847656e-08,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
657,10836.209547963097,0.0,70.86355916463394,8.43778370649738,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676326093337,8.398361658650552
658,10836.210166580968,0.0,70.86355918275827,8.437783693684352,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361673551713
659,10836.210175463817,0.0,70.86355910999423,8.437783699991384,5004.886663407345,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
660,10836.210064416216,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.499999985098839,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
661,10836.210164858288,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157820616277,1.8650555684070826,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
662,10836.210109241994,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555833082438,2.5454082095136115,1.0,1.0,19.325676311192176,8.398361658650552
663,10836.210326325412,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082244147727,1.0,1.0,19.325676311192176,8.398361658650552
664,10836.210982277047,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,0.9999999850988388,1.0,19.325676311192176,8.398361658650552
665,10836.210193157312,0.0,70.86355910999423,8.437783699991384,5004.886663392444,7.5,0.9017157671604665,1.8650555684070826,2.5454082095136115,1.0,0.9999999850988388,19.325676311192176,8.398361658650552
666,95009.53438210495,0.007100070499291178,3046.6096394621745,152.33140910181302,5008.169866517444,0.0015423855256813113,3.999852573829584,7.49908019322444,0.002095340697182646,0.9887880544411018,0.9997547852983644,499.9913781336136,19.999878274781317
667,29812.348579004585,0.0035354174118079566,1287.014466169416,90.7931698573717,5006.521505397996,3.7662092419275197,2.444405633627932,4.670468382142188,1.2789880238286222,0.9944171107099389,0.9998778975045557,258.66891827639967,14.175234416765111
668,28793.483189138926,0.0017644057996688077,604.0904224025172,53.54746433324012,5005.702557070657,5.636592854272356,1.6716194674688107,3.2651410639661806,1.913381249139061,0.9972137710785174,0.9999390628245489,138.7736947614351,11.281401088258853
669,27875.311739285393,0.0008790825578294977,316.8166406723636,32.213893203483636,5005.293167328044,6.571591852480023,1.2853060468322384,2.5626222726466064,2.2305124655483892,0.9986118129698649,0.9999696391793359,78.83844236909945,9.834782733994498
670,9888.393532429609,0.0004365899245151583,187.91317002181665,20.62317080327269,5005.088550599712,7.03891288203261,1.0922230747564037,2.211496971476407,2.3890175407835126,0.999310567061874,0.9999849215204147,48.882256417914626,9.11174968264321
671,10740.477887848869,0.0002184603692672413,128.14591029043712,14.636338051226897,5004.98768348332,7.269281752969023,0.9970415967973605,2.0384075231688286,2.4671536247824832,0.9996550223315043,0.9999924550475556,34.11516420778517,8.755325945733755
672,10956.1724160347,0.00010924688113379751,99.18315908472586,11.56402586795895,5004.937181158651,7.384623243138631,0.9493859675462534,1.9517447947399418,2.506274936302679,0.9998274847997813,0.9999962269471317,26.721550591219366,8.576871084276783
673,7729.830231399539,5.460252936920923e-05,84.93593822355862,10.007082841320331,5004.911912605825,7.442333706100667,0.9255417426902682,1.9083835881885973,2.525849063498301,0.9999137754214233,0.9999981141957747,23.022197789838128,8.48758220256246
674,5388.809816160596,2.785392572606868e-05,78.02164530688664,9.240028482448142,5004.89954355976,7.470583182029743,0.9138699102088738,1.8871581240724344,2.535430668057757,0.999956014986207,0.9999990380106667,21.21135149694801,8.443874978858812
675,10997.685725872336,1.4946424329801394e-05,74.69926450412568,8.868714126919352,5004.893574893826,7.484214927255137,0.9082376837173338,1.876915805954791,2.5400542579796697,0.9999763976293049,0.9999994837962548,20.33753014291637,8.422784118995311
676,2464.547865183891,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
677,2464.549429064139,7.460060662905243e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
678,2464.5473820659845,7.445159501711396e-06,72.77266982107255,8.65256949794217,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704112497325,8.410527050765669
679,2464.547851159104,7.445159501711396e-06,72.77266984100686,8.652569484982337,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.41052706566683
680,2464.5478651593203,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106185969,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
681,2464.5479245891547,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.492137105235383,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
682,2464.5478637172846,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644994773318,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
683,2464.547843942418,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634418249337,2.542741282477748,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
684,2464.5479405938954,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.5427412973789094,0.9999882431134989,0.9999997428669806,19.829704097596164,8.410527050765669
685,2464.546796010227,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882580146601,0.9999997428669806,19.829704097596164,8.410527050765669
686,2464.547837234788,7.445159501711396e-06,72.77266976638705,8.65256949144014,5004.890106171068,7.4921370903342215,0.9049644845761706,1.8709634269237725,2.542741282477748,0.9999882431134989,0.9999997577681418,19.829704097596164,8.410527050765669
687,27327.814987969803,0.2562920079721541,3045.993677690079,152.31697237466534,5006.539031952318,0.009716940454676859,3.999767212403201,7.496532720362957,0.012351827882723931,0.8247849706081848,0.9954197230126786,499.9219997040276,19.997729932535837
688,20487.2186822128,0.1279456578477739,1292.168500498533,91.03046239954674,5005.713256090803,3.756884954769221,2.449901586037173,4.6792686672310655,1.2795613988622339,0.9125261139260612,0.9977133798187913,259.4935744111465,14.194902084831847
689,8225.691452690153,0.06382873434419582,607.2095148103673,53.7542338713915,5005.3007300805775,5.6288266554566775,1.675648046998207,3.2718713894044242,1.9126107925283287,0.9563582304512053,0.9988592029593673,139.38473658560463,11.296031420764603
