mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
-48.100328568908125,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,3e-07,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.10032725403894,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,3.9999998000000003,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.100316021747474,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074848671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.10032237754373,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.6177594853499969,487.00778107558995,18.51336112617893
2.2204093442174466,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.220325016389464,9.99999985,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.2204088224039076,10.000000000000002,2982.481229523009,150.83714873493253,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732406959063,19.772856053942988
2.220405975270759,10.000000000000002,2982.4812368281227,150.8371479601098,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856203942986
2.220409344384456,10.000000000000002,2982.481223470618,150.83714842883657,9999.9999995,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.2204030452691086,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158568257478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.2204042527631387,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.39599914928601976,0.0,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.2204142230843864,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,3e-07,4.0,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.2204104548799606,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,0.0,3.9999998000000003,-0.639085560039821,-0.5915658557421173,492.77732306959064,19.772856053942988
2.220408383151452,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.6390855500398209,-0.5915658557421173,492.77732306959064,19.772856053942988
2.220411620030456,10.000000000000002,2982.481223470618,150.83714842883657,10000.0,4.158567957478146,0.3959988492860198,0.0,4.0,-0.639085560039821,-0.5915658457421173,492.77732306959064,19.772856053942988
-15.486078773455654,8.740514245922117,2941.5630102182226,147.0781505109111,9986.822178147295,0.5030760275194729,0.20649201953083463,4.973717208484162,0.0,-0.6446210994080592,-0.657110763159162,482.7500178221887,20.000000000000004
