,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
31,127481.31738088267,3.0815205,38.12507309110369,29.032348706980297,1102.39085,1.297645375,-1.299447175,2.6980722,1.08675e-05,7.430000000000002e-06,6.71175e-05,28.909255729933083,1.3131928620689655
32,252912.47552823246,3.1023860999999995,38.526302198630766,29.135680788686756,1110.0415699999999,1.2901105750000006,-1.2976781350000006,2.6919032399999994,4.5643500000000004e-05,3.1206000000000006e-05,3.18935e-05,29.109889308303323,1.3223065724137926
33,127976.69568603116,3.081846525,38.13133063652963,29.03396542205134,1102.5103924999999,1.29752764375,-1.29941953375,2.69797581,1.1410875000000001e-05,7.801500000000001e-06,7.973375e-06,28.912390629595116,1.3133352637931033
34,149023.3097072505,3.1037554049999994,38.5526858221462,29.14245220981785,1110.5436485,1.2896161037500005,-1.2975620417500002,2.6914984019999997,0.0,3.2766300000000005e-05,3.3488175e-05,29.12305588688387,1.3229046596551721
35,-69052.30516754725,3.109506485999999,38.07069793578762,29.60151776806572,1112.6523781999995,1.2875393245000006,-1.2970744501,2.6897980824000003,2.2925675e-05,3.9319560000000006e-05,4.0185810000000005e-05,29.178355516922174,1.2861062812413793
36,165383.88772855405,3.126759728999998,37.85043277118048,30.097170079093413,1118.9785672999992,1.281308986750001,-1.29561167515,2.6846971236000012,3.43885125e-05,5.897934000000001e-05,6.027871500000001e-05,29.34425440703707,1.2576076977241382
37,127752.76817567114,3.081901297199999,37.91700298677966,29.19060582276138,1102.53047564,1.2975078649000003,-1.2994148900200002,2.6979596164800004,2.751081000000001e-05,7.863911999999997e-06,8.037162000000001e-06,28.912917292738335,1.2989453941793108
38,17444.45483817014,3.1120369616399985,38.45225756720337,29.370236280275268,1080.5802192679998,1.2866255416300005,-1.2968599097740003,2.689049941776,3.301297200000001e-05,4.2202994400000006e-05,4.31327694e-05,29.20268735413901,1.3092253395668965
39,192993.68245549744,3.103244353967999,38.231063337811435,29.365014351221284,1098.2562631216,1.2898006499560006,-1.3145618917288004,2.6722799301311997,1.2615566399999995e-05,2.364359328e-05,2.4759323280000003e-05,29.118141865850202,1.301925579894069
40,138922.53019831935,3.0921860884919994,38.25238420608815,29.141067305425093,1103.2765657803998,1.2937939124890003,-1.2921842229322005,2.7021824825328,2.0028891600000002e-05,2.2785898320000004e-05,2.3064830820000004e-05,29.011810901343175,1.3126624294562759
41,296250.99042849254,3.1021815716663985,38.19501714423969,29.371212305564107,1097.2615762776795,1.3226844324538005,-1.2899237363152403,2.6686664266377607,9.121344720000002e-06,2.0700772944000002e-05,2.1872289444000004e-05,29.107922662175334,1.3004235830267037
42,140821.6550915035,3.0930453929165997,38.26501316232805,29.148115019855204,1103.4403940694199,1.2812961081134502,-1.3023559340788102,2.70229160665944,2.1030336180000003e-05,2.3925193236e-05,2.4218072361000002e-05,29.020073559575714,1.3127783095497794
43,139615.2580088711,3.095950650249719,38.059052549949044,29.35268401334873,1094.3416550915636,1.29541365407649,-1.299000923131002,2.75746874796965,0.0,9.085811591199999e-06,1.0315903916200007e-05,29.048009117375656,1.2966123483849357
44,191157.8850698873,3.0991863087997427,38.15065279224482,29.346948255805703,1096.6715132265729,1.3094660551556483,-1.2942189868626306,2.7038425695722506,6.191008539999998e-06,1.6692742026240002e-05,1.7817397866240004e-05,29.079121654435482,1.299987053498739
45,136076.7656010755,3.0945806218873857,38.23656506266501,29.197567612661597,1101.748173858708,1.2883385948739998,-1.3003216972747653,2.7026793473876425,1.732050427e-05,2.211708043356e-05,2.261790373731e-05,29.034835583290658,1.3095804955370194
